mapid	source	spanX	spanY	scrollX_800x600	scrollY_800x600	scrollX_1280x720	scrollY_1280x720	pinned_1280x720
260020610	VR	1619	785	819	185	339	65	0
221021300	VR	800	2287	0	1687	0	1567	1
280010071	VR	1057	1492	257	892	0	772	1
260020650	none							?
200010100	foothold-est	1920	1475	1120	875	640	755	0
240000110	foothold-est	2380	1560	1580	960	1100	840	0
200090073	VR	808	1020	8	420	0	300	1
221040100	foothold-est	2544	1034	1744	434	1264	314	0
220000303	VR	800	1200	0	600	0	480	1
221030300	foothold-est	3084	1094	2284	494	1804	374	0
250010304	VR	1530	1280	730	680	250	560	0
211041600	foothold-est	1916	1462	1116	862	636	742	0
240040902	VR	1597	2020	797	1420	317	1300	0
221040401	foothold-est	3624	1170	2824	570	2344	450	0
240040916	VR	1597	2020	797	1420	317	1300	0
261020200	VR	1993	626	1193	26	713	0	1
261020303	VR	1606	640	806	40	326	0	1
230010400	foothold-est	2519	820	1719	220	1239	100	0
200090000	VR	1630	1500	830	900	350	780	0
220060100	foothold-est	2183	2613	1383	2013	903	1893	0
240040905	VR	1597	2020	797	1420	317	1300	0
222010101	VR	2339	1263	1539	663	1059	543	0
222010102	VR	2070	1537	1270	937	790	817	0
250010200	VR	1261	1228	461	628	0	508	1
250000000	VR	7016	1245	6216	645	5736	525	0
222010300	VR	3240	1340	2440	740	1960	620	0
200090023	VR	800	600	0	0	0	0	1
221021600	VR	1095	11680	295	11080	0	10960	1
222010401	VR	1890	1040	1090	440	610	320	0
221021000	VR	1095	10530	295	9930	0	9810	1
240040845	VR	1589	2020	789	1420	309	1300	0
209000004	foothold-est	1200	843	400	243	0	123	1
222020110	VR	800	600	0	0	0	0	1
221040402	foothold-est	3624	1514	2824	914	2344	794	0
211040900	VR	892	2650	92	2050	0	1930	1
251010420	VR	1590	995	790	395	310	275	0
251010421	VR	1590	995	790	395	310	275	0
209000007	foothold-est	1380	755	580	155	100	35	0
229030500	VR	8707	712	7907	112	7427	0	1
261020302	VR	1606	640	806	40	326	0	1
200090063	VR	808	1020	8	420	0	300	1
229030700	VR	2698	2803	1898	2203	1418	2083	0
261020319	VR	1606	640	806	40	326	0	1
222020200	VR	800	2143	0	1543	0	1423	1
221023425	VR	800	2245	0	1645	0	1525	1
251010411	VR	1590	995	790	395	310	275	0
240040914	VR	1597	2020	797	1420	317	1300	0
260020651	none							?
280010060	VR	2587	600	1787	0	1307	0	1
221023000	VR	800	2391	0	1791	0	1671	1
200090038	VR	800	600	0	0	0	0	1
240020503	none							?
240040826	VR	1589	2020	789	1420	309	1300	0
229030900	VR	3022	1353	2222	753	1742	633	0
200090051	VR	800	600	0	0	0	0	1
230000001	VR	800	998	0	398	0	278	1
251010500	VR	1794	1605	994	1005	514	885	0
200090033	VR	800	600	0	0	0	0	1
261020311	VR	1606	640	806	40	326	0	1
222010200	VR	2520	1280	1720	680	1240	560	0
221022000	VR	800	2240	0	1640	0	1520	1
240040511	VR	1589	2020	789	1420	309	1300	0
240020100	foothold-est	2380	1480	1580	880	1100	760	0
250020300	VR	2070	1489	1270	889	790	769	0
221000000	foothold-est	7126	1289	6326	689	5846	569	0
209080000	VR	2910	800	2110	200	1630	80	0
280020000	VR	7080	650	6280	50	5800	0	1
221030400	foothold-est	2814	1094	2014	494	1534	374	0
200010111	foothold-est	1920	1355	1120	755	640	635	0
240070401	VR	1618	1560	818	960	338	840	0
240040907	VR	1597	2020	797	1420	317	1300	0
200010301	foothold-est	1290	1637	490	1037	10	917	0
230040401	VR	800	600	0	0	0	0	1
270010310	foothold-est	1245	160	445	0	0	0	1
240050310	VR	3240	790	2440	190	1960	70	0
240070064	VR	1260	1200	460	600	0	480	1
221021900	VR	800	1815	0	1215	0	1095	1
200090400	VR	800	995	0	395	0	275	1
240020516	none							?
240050300	VR	3240	790	2440	190	1960	70	0
220000001	VR	800	600	0	0	0	0	1
230040301	VR	800	600	0	0	0	0	1
221023434	VR	800	2245	0	1645	0	1525	1
240040948	VR	1597	2020	797	1420	317	1300	0
209000003	foothold-est	1200	843	400	243	0	123	1
200010302	foothold-est	1290	1637	490	1037	10	917	0
240000000	VR	5219	1626	4419	1026	3939	906	0
220000000	VR	6300	1955	5500	1355	5020	1235	0
260000303	VR	1746	668	946	68	466	0	1
221021200	VR	800	1935	0	1335	0	1215	1
222020211	VR	800	600	0	0	0	0	1
240000005	VR	800	600	0	0	0	0	1
240000006	VR	800	600	0	0	0	0	1
240000100	foothold-est	1570	585	770	0	290	0	1
240070040	VR	1260	1200	460	600	0	480	1
200090048	VR	800	600	0	0	0	0	1
222010201	VR	1170	1860	370	1260	0	1140	1
200081300	VR	800	1620	0	1020	0	900	1
220050200	VR	1778	1840	978	1240	498	1120	0
280010031	VR	1508	1370	708	770	228	650	0
221023100	VR	800	2413	0	1813	0	1693	1
200000002	VR	800	600	0	0	0	0	1
240010500	foothold-est	1660	1600	860	1000	380	880	0
240010501	VR	1079	1012	279	412	0	292	1
200010120	foothold-est	1740	1459	940	859	460	739	0
200000130	VR	2050	650	1250	50	770	0	1
211040100	VR	1072	3030	272	2430	0	2310	1
260010100	VR	1433	955	633	355	153	235	0
220000005	VR	800	600	0	0	0	0	1
209000014	foothold-est	1380	858	580	258	100	138	0
240020505	none							?
200000200	foothold-est	2910	2286	2110	1686	1630	1566	0
230010300	foothold-est	2650	1240	1850	640	1370	520	0
240020102	VR	1529	1260	729	660	249	540	0
240070033	VR	1260	1200	460	600	0	480	1
220000004	VR	800	600	0	0	0	0	1
240050104	VR	1799	964	999	364	519	244	0
221023446	VR	800	2245	0	1645	0	1525	1
200010110	foothold-est	1740	1535	940	935	460	815	0
240020500	foothold-est	1930	1360	1130	760	650	640	0
221022800	VR	1095	10530	295	9930	0	9810	1
211000100	foothold-est	4890	977	4090	377	3610	257	0
200040000	foothold-est	2370	2075	1570	1475	1090	1355	0
220000302	VR	800	600	0	0	0	0	1
220000006	VR	1928	2005	1128	1405	648	1285	0
251010410	VR	1590	995	790	395	310	275	0
222010000	VR	2520	1530	1720	930	1240	810	0
200081600	VR	800	1800	0	1200	0	1080	1
240020509	none							?
240040818	VR	1589	2020	789	1420	309	1300	0
261000020	VR	1338	577	538	0	58	0	1
251010416	VR	1590	995	790	395	310	275	0
221022400	VR	1093	2670	293	2070	0	1950	1
221023416	VR	800	2245	0	1645	0	1525	1
240020515	none							?
240070031	VR	1260	1200	460	600	0	480	1
211041900	foothold-est	1188	4222	388	3622	0	3502	1
240040834	VR	1589	2020	789	1420	309	1300	0
240020519	none							?
240010700	foothold-est	1660	1046	860	446	380	326	0
220070000	foothold-est	2532	2164	1732	1564	1252	1444	0
222020100	VR	800	2318	0	1718	0	1598	1
220020500	VR	3666	600	2866	0	2386	0	1
240040100	VR	800	2654	0	2054	0	1934	1
240010300	VR	1709	1883	909	1283	429	1163	0
261020332	VR	1606	640	806	40	326	0	1
260020635	none							?
240020528	none							?
270050300	foothold-est	1610	160	810	0	330	0	1
221024500	VR	800	1470	0	870	0	750	1
270030410	foothold-est	1244	812	444	212	0	92	1
240020300	foothold-est	2560	1120	1760	520	1280	400	0
240080801	VR	1933	926	1133	326	653	206	0
200090041	VR	800	600	0	0	0	0	1
240040843	VR	1589	2020	789	1420	309	1300	0
229020300	foothold-est	1030	648	230	48	0	0	1
240030104	VR	2159	1835	1359	1235	879	1115	0
240070041	VR	1260	1200	460	600	0	480	1
260020700	VR	1620	885	820	285	340	165	0
230040001	VR	800	600	0	0	0	0	1
270030400	VR	2400	1606	1600	1006	1120	886	0
229020000	foothold-est	1030	648	230	48	0	0	1
229020200	foothold-est	1030	648	230	48	0	0	1
240080600	foothold-est	2639	895	1839	295	1359	175	0
261020337	VR	1606	640	806	40	326	0	1
240040400	VR	800	2416	0	1816	0	1696	1
260020673	none							?
240040500	VR	1596	2020	796	1420	316	1300	0
221020900	VR	800	1928	0	1328	0	1208	1
221000200	VR	937	7164	137	6564	0	6444	1
240030300	foothold-est	3010	1180	2210	580	1730	460	0
260020660	none							?
240040600	VR	1598	1356	798	756	318	636	0
209000100	VR	1000	600	200	0	0	0	1
221040400	foothold-est	2814	1484	2014	884	1534	764	0
240040612	VR	810	1124	10	524	0	404	1
240070505	VR	1050	696	250	96	0	0	1
240020512	none							?
240070024	VR	1260	1200	460	600	0	480	1
200080400	VR	800	1860	0	1260	0	1140	1
260010401	VR	808	695	8	95	0	0	1
250000100	VR	3865	1425	3065	825	2585	705	0
240070203	VR	990	1095	190	495	0	375	1
200000301	VR	1197	715	397	115	0	0	1
240040939	VR	1597	2020	797	1420	317	1300	0
261020334	VR	1606	640	806	40	326	0	1
221023432	VR	800	2245	0	1645	0	1525	1
220020600	VR	1420	2165	620	1565	140	1445	0
261020306	VR	1606	640	806	40	326	0	1
240070100	foothold-est	1930	640	1130	40	650	0	1
270030411	foothold-est	1243	812	443	212	0	92	1
260010501	VR	1253	1025	453	425	0	305	1
250010500	VR	1705	1385	905	785	425	665	0
220010200	VR	2102	600	1302	0	822	0	1
261020321	VR	1606	640	806	40	326	0	1
240040800	VR	1589	2020	789	1420	309	1300	0
209000013	foothold-est	840	859	40	259	0	139	1
240040820	VR	1589	2020	789	1420	309	1300	0
240040821	VR	1589	2020	789	1420	309	1300	0
251010426	VR	1590	995	790	395	310	275	0
280010011	VR	1508	1439	708	839	228	719	0
260020632	none							?
240040920	VR	1597	2020	797	1420	317	1300	0
240040700	VR	800	1223	0	623	0	503	1
250020100	VR	2070	840	1270	240	790	120	0
260020401	VR	1710	1115	910	515	430	395	0
261010003	VR	2193	662	1393	62	913	0	1
230040100	foothold-est	1154	1903	354	1303	0	1183	1
260020000	VR	2520	1055	1720	455	1240	335	0
220030200	VR	4207	600	3407	0	2927	0	1
240040942	VR	1597	2020	797	1420	317	1300	0
240030102	VR	2159	1754	1359	1154	879	1034	0
240040835	VR	1589	2020	789	1420	309	1300	0
240040836	VR	1589	2020	789	1420	309	1300	0
230010100	foothold-est	2470	1210	1670	610	1190	490	0
240070607	VR	1040	1500	240	900	0	780	1
240040839	VR	1589	2020	789	1420	309	1300	0
240070300	VR	2427	1185	1627	585	1147	465	0
221023412	VR	800	2245	0	1645	0	1525	1
221023440	VR	800	2245	0	1645	0	1525	1
261020327	VR	1606	640	806	40	326	0	1
240040844	VR	1589	2020	789	1420	309	1300	0
260020656	none							?
240070604	VR	1040	1500	240	900	0	780	1
230000002	VR	800	1951	0	1351	0	1231	1
220060400	foothold-est	3035	160	2235	0	1755	0	1
221023439	VR	800	2245	0	1645	0	1525	1
200080500	VR	780	1980	0	1380	0	1260	1
260020648	none							?
240070062	VR	1260	1200	460	600	0	480	1
240020504	none							?
240040904	VR	1597	2020	797	1420	317	1300	0
221023442	VR	800	2245	0	1645	0	1525	1
221023402	VR	800	2245	0	1645	0	1525	1
221023200	VR	1093	3047	293	2447	0	2327	1
270030300	VR	2400	1606	1600	1006	1120	886	0
221022700	VR	1093	2640	293	2040	0	1920	1
270030000	foothold-est	1244	810	444	210	0	90	1
222010402	VR	1704	1040	904	440	424	320	0
261010101	VR	2193	662	1393	62	913	0	1
220011000	VR	2192	600	1392	0	912	0	1
200090075	VR	808	1020	8	420	0	300	1
240020200	VR	2506	1561	1706	961	1226	841	0
221040300	foothold-est	3894	1004	3094	404	2614	284	0
240040917	VR	1597	2020	797	1420	317	1300	0
240040918	VR	1597	2020	797	1420	317	1300	0
240040510	VR	1591	2020	791	1420	311	1300	0
261020336	VR	1606	640	806	40	326	0	1
261000002	VR	923	600	123	0	0	0	1
240020506	none							?
260020644	none							?
240070054	VR	1260	1200	460	600	0	480	1
251010422	VR	1590	995	790	395	310	275	0
261020323	VR	1606	640	806	40	326	0	1
221023449	VR	800	2245	0	1645	0	1525	1
200081700	VR	800	2400	0	1800	0	1680	1
261000011	VR	800	600	0	0	0	0	1
240040931	VR	1597	2020	797	1420	317	1300	0
261020330	VR	1606	640	806	40	326	0	1
240070201	VR	1980	785	1180	185	700	65	0
260020641	none							?
240070301	VR	1920	1180	1120	580	640	460	0
230040420	VR	1440	800	640	200	160	80	0
260020652	none							?
230020200	foothold-est	2560	2070	1760	1470	1280	1350	0
200090049	VR	800	600	0	0	0	0	1
211040500	VR	982	2780	182	2180	0	2060	1
240080000	foothold-est	1539	1646	739	1046	259	926	0
240070050	VR	1260	1200	460	600	0	480	1
240040807	VR	1589	2020	789	1420	309	1300	0
220000111	VR	2030	1190	1230	590	750	470	0
200050001	foothold-est	840	203	40	0	0	0	1
280010081	VR	1507	1520	707	920	227	800	0
240040946	VR	1597	2020	797	1420	317	1300	0
261010000	VR	2180	600	1380	0	900	0	1
220000400	VR	3540	1955	2740	1355	2260	1235	0
240040949	VR	1597	2020	797	1420	317	1300	0
261020401	VR	1202	637	402	37	0	0	1
280010030	VR	2314	600	1514	0	1034	0	1
221023400	VR	800	10530	0	9930	0	9810	1
270000100	foothold-est	2367	665	1567	65	1087	0	1
240050103	VR	1799	964	999	364	519	244	0
240070000	VR	1440	740	640	140	160	20	0
221024400	VR	800	2306	0	1706	0	1586	1
200081200	VR	800	2580	0	1980	0	1860	1
221030600	foothold-est	3984	1454	3184	854	2704	734	0
211050000	foothold-est	2910	1157	2110	557	1630	437	0
240050400	VR	1980	790	1180	190	700	70	0
240050500	VR	810	790	10	190	0	70	1
261020309	VR	1606	640	806	40	326	0	1
280010040	VR	2587	600	1787	0	1307	0	1
240060100	VR	900	735	100	135	0	15	1
222010400	VR	2520	1540	1720	940	1240	820	0
261020350	VR	1606	640	806	40	326	0	1
221020700	VR	800	2032	0	1432	0	1312	1
240040804	VR	1589	2020	789	1420	309	1300	0
260020671	none							?
240070013	VR	1260	1200	460	600	0	480	1
240070014	VR	1260	1200	460	600	0	480	1
270020210	foothold-est	1243	812	443	212	0	92	1
200090510	VR	3549	927	2749	327	2269	207	0
240050102	VR	1799	964	999	364	519	244	0
211040102	VR	800	1680	0	1080	0	960	1
280011004	VR	1503	1697	703	1097	223	977	0
251010402	VR	1995	1561	1195	961	715	841	0
240010100	foothold-est	3010	1300	2210	700	1730	580	0
240040906	VR	1597	2020	797	1420	317	1300	0
280010120	VR	2314	600	1514	0	1034	0	1
200090047	VR	800	600	0	0	0	0	1
261020316	VR	1606	640	806	40	326	0	1
221021100	VR	1090	10530	290	9930	0	9810	1
221023700	VR	800	2023	0	1423	0	1303	1
240020510	none							?
220000110	VR	1823	1355	1023	755	543	635	0
240040802	VR	1589	2020	789	1420	309	1300	0
240070307	VR	1079	1180	279	580	0	460	1
220060200	foothold-est	2196	3163	1396	2563	916	2443	0
200090060	VR	808	1020	8	420	0	300	1
260010600	VR	2423	1025	1623	425	1143	305	0
240070060	VR	1260	1200	460	600	0	480	1
251010425	VR	1590	995	790	395	310	275	0
240070305	VR	1079	1180	279	580	0	460	1
220000500	VR	3420	1400	2620	800	2140	680	0
240070200	VR	1977	785	1177	185	697	65	0
200081800	VR	800	2280	0	1680	0	1560	1
220080000	VR	4141	986	3341	386	2861	266	0
260020670	none							?
261040000	VR	1188	598	388	0	0	0	1
240040812	VR	1589	2020	789	1420	309	1300	0
200090065	VR	808	1020	8	420	0	300	1
200090078	VR	808	1020	8	420	0	300	1
240080301	none							?
240040827	VR	1589	2020	789	1420	309	1300	0
220000301	VR	800	600	0	0	0	0	1
211010000	foothold-est	3090	1146	2290	546	1810	426	0
280010101	VR	2585	600	1785	0	1305	0	1
240040819	VR	1589	2020	789	1420	309	1300	0
221040301	VR	2245	1038	1445	438	965	318	0
220070300	foothold-est	2547	2425	1747	1825	1267	1705	0
240040927	VR	1597	2020	797	1420	317	1300	0
220050100	VR	1777	1640	977	1040	497	920	0
229020100	foothold-est	1030	648	230	48	0	0	1
250010700	VR	1980	1800	1180	1200	700	1080	0
240070306	VR	1079	1180	279	580	0	460	1
240040847	VR	1589	2020	789	1420	309	1300	0
260020633	none							?
200090020	VR	800	600	0	0	0	0	1
240040940	VR	1597	2020	797	1420	317	1300	0
240040300	VR	800	2416	0	1816	0	1696	1
220010400	VR	2102	600	1302	0	822	0	1
240070303	VR	1079	1180	279	580	0	460	1
270020410	foothold-est	1245	160	445	0	0	0	1
240070405	none							?
240070406	none							?
260010201	VR	1613	955	813	355	333	235	0
240070302	VR	1918	1180	1118	580	638	460	0
270030200	VR	2400	1606	1600	1006	1120	886	0
221023450	VR	800	2245	0	1645	0	1525	1
209000012	foothold-est	1380	858	580	258	100	138	0
240020508	none							?
221023401	VR	800	2245	0	1645	0	1525	1
260020643	none							?
220040000	VR	1779	1840	979	1240	499	1120	0
200090022	VR	800	600	0	0	0	0	1
211042101	VR	3840	646	3040	46	2560	0	1
261020333	VR	1606	640	806	40	326	0	1
270020200	VR	2400	1606	1600	1006	1120	886	0
221030301	foothold-est	4074	1454	3274	854	2794	734	0
221023435	VR	800	2245	0	1645	0	1525	1
220040400	VR	2028	1840	1228	1240	748	1120	0
240070402	VR	2158	1560	1358	960	878	840	0
211041200	foothold-est	2640	1116	1840	516	1360	396	0
200090074	VR	808	1020	8	420	0	300	1
240070606	VR	1040	1500	240	900	0	780	1
240010600	foothold-est	1930	1210	1130	610	650	490	0
240070608	VR	1040	1500	240	900	0	780	1
261020324	VR	1606	640	806	40	326	0	1
220000307	VR	800	600	0	0	0	0	1
240080040	foothold-est	1018	309	218	0	0	0	1
240080041	foothold-est	1018	309	218	0	0	0	1
240010901	foothold-est	2830	1360	2030	760	1550	640	0
261020313	VR	1606	640	806	40	326	0	1
200090500	VR	3574	812	2774	212	2294	92	0
240070042	VR	1260	1200	460	600	0	480	1
221023447	VR	800	2245	0	1645	0	1525	1
240040929	VR	1597	2020	797	1420	317	1300	0
260020662	none							?
280011005	VR	1503	1697	703	1097	223	977	0
240080400	foothold-est	1429	1941	629	1341	149	1221	0
200000140	VR	2050	650	1250	50	770	0	1
209000005	foothold-est	1200	858	400	258	0	138	1
240020529	none							?
221022500	VR	1093	2670	293	2070	0	1950	1
221023409	VR	800	2245	0	1645	0	1525	1
221023428	VR	800	2245	0	1645	0	1525	1
260020667	none							?
240080800	VR	1933	926	1133	326	653	206	0
240010900	foothold-est	1480	1300	680	700	200	580	0
240080501	none							?
260020620	VR	1978	835	1178	235	698	115	0
270010210	foothold-est	1245	160	445	0	0	0	1
220070200	foothold-est	2547	1939	1747	1339	1267	1219	0
240070030	VR	1260	1200	460	600	0	480	1
230020000	foothold-est	2515	820	1715	220	1235	100	0
250010100	VR	1617	1170	817	570	337	450	0
280010080	VR	2314	600	1514	0	1034	0	1
200000120	VR	2050	650	1250	50	770	0	1
240040934	VR	1597	2020	797	1420	317	1300	0
220010500	VR	2100	600	1300	0	820	0	1
250010303	VR	1708	1382	908	782	428	662	0
260000100	VR	1800	995	1000	395	520	275	0
260000200	VR	4320	995	3520	395	3040	275	0
250010600	VR	1889	1475	1089	875	609	755	0
250010501	VR	1706	1139	906	539	426	419	0
250010502	VR	1798	1170	998	570	518	450	0
200090043	VR	800	600	0	0	0	0	1
240040823	VR	1589	2020	789	1420	309	1300	0
240040815	VR	1589	2020	789	1420	309	1300	0
260010700	VR	2513	955	1713	355	1233	235	0
240070032	VR	1260	1200	460	600	0	480	1
200000203	VR	800	600	0	0	0	0	1
240020517	none							?
240020101	VR	1529	1260	729	660	249	540	0
220030000	VR	3667	600	2867	0	2387	0	1
220030300	VR	3757	600	2957	0	2477	0	1
220020100	VR	3663	600	2863	0	2383	0	1
221023438	VR	800	2245	0	1645	0	1525	1
251010101	VR	1257	1430	457	830	0	710	1
251010102	VR	1157	1020	357	420	0	300	1
240040928	VR	1597	2020	797	1420	317	1300	0
240070043	VR	1260	1200	460	600	0	480	1
251010400	VR	2108	1635	1308	1035	828	915	0
211040101	VR	990	1482	190	882	0	762	1
200010121	foothold-est	2010	1199	1210	599	730	479	0
240070101	foothold-est	2740	580	1940	0	1460	0	1
251010404	VR	846	732	46	132	0	12	1
240070605	VR	1040	1500	240	900	0	780	1
200010130	foothold-est	1740	1459	940	859	460	739	0
240020523	none							?
230030000	foothold-est	3243	1196	2443	596	1963	476	0
251010414	VR	1590	995	790	395	310	275	0
211040000	foothold-est	3180	1157	2380	557	1900	437	0
251000000	VR	4276	1300	3476	700	2996	580	0
221024100	VR	800	1808	0	1208	0	1088	1
240070063	VR	1260	1200	460	600	0	480	1
240010400	VR	1883	1586	1083	986	603	866	0
220080001	VR	1246	600	446	0	0	0	1
240030000	VR	2970	1605	2170	1005	1690	885	0
200000001	VR	800	600	0	0	0	0	1
251010423	VR	1590	995	790	395	310	275	0
200082301	VR	800	600	0	0	0	0	1
280010020	VR	2314	600	1514	0	1034	0	1
200090410	VR	800	1075	0	475	0	355	1
240040937	VR	1597	2020	797	1420	317	1300	0
251010428	VR	1590	995	790	395	310	275	0
240040908	VR	1597	2020	797	1420	317	1300	0
211042200	VR	5190	650	4390	50	3910	0	1
220010800	VR	2102	600	1302	0	822	0	1
240050200	VR	1530	790	730	190	250	70	0
260000110	foothold-est	511	883	0	283	0	163	1
221023444	VR	800	2245	0	1645	0	1525	1
221022600	VR	1093	2670	293	2070	0	1950	1
251010401	VR	1906	1400	1106	800	626	680	0
240010800	foothold-est	1930	1300	1130	700	650	580	0
260000204	VR	800	600	0	0	0	0	1
200080200	VR	800	2300	0	1700	0	1580	1
240070500	VR	1790	817	990	217	510	97	0
250000003	VR	800	600	0	0	0	0	1
211041000	VR	892	2680	92	2080	0	1960	1
220010600	VR	2102	600	1302	0	822	0	1
260020649	none							?
260020676	none							?
221023445	VR	800	2245	0	1645	0	1525	1
240040817	VR	1589	2020	789	1420	309	1300	0
260010500	VR	1523	1025	723	425	243	305	0
261020338	VR	1606	640	806	40	326	0	1
220050000	VR	1777	1640	977	1040	497	920	0
260010300	VR	1613	955	813	355	333	235	0
220010001	VR	800	600	0	0	0	0	1
221020300	VR	800	1808	0	1208	0	1088	1
229030200	VR	3022	1353	2222	753	1742	633	0
240040833	VR	1589	2020	789	1420	309	1300	0
250010000	VR	1436	1470	636	870	156	750	0
200000202	VR	800	600	0	0	0	0	1
240040903	VR	1597	2020	797	1420	317	1300	0
260000202	VR	800	600	0	0	0	0	1
240040822	VR	1589	2020	789	1420	309	1300	0
200080700	VR	800	2026	0	1426	0	1306	1
240070409	none							?
220040200	VR	1778	1840	978	1240	498	1120	0
209000000	VR	4160	1300	3360	700	2880	580	0
221023420	VR	800	2245	0	1645	0	1525	1
260020500	VR	1800	900	1000	300	520	180	0
211020000	foothold-est	3270	1116	2470	516	1990	396	0
220040100	VR	1959	1840	1159	1240	679	1120	0
200090021	VR	800	600	0	0	0	0	1
261020500	VR	1603	943	803	343	323	223	0
240070044	VR	1260	1200	460	600	0	480	1
200090028	VR	800	600	0	0	0	0	1
200090042	VR	800	600	0	0	0	0	1
221040201	foothold-est	2454	1244	1654	644	1174	524	0
240070600	VR	3048	1583	2248	983	1768	863	0
251010200	VR	1262	1180	462	580	0	460	1
200090010	VR	1750	1500	950	900	470	780	0
240040809	VR	1589	2020	789	1420	309	1300	0
260020639	none							?
240040401	VR	800	2055	0	1455	0	1335	1
270020500	VR	2400	1606	1600	1006	1120	886	0
221024200	VR	800	1918	0	1318	0	1198	1
209000002	foothold-est	1290	858	490	258	10	138	0
261010002	VR	1465	652	665	52	185	0	1
240070061	VR	1260	1200	460	600	0	480	1
240080201	none							?
260010400	VR	1523	955	723	355	243	235	0
240040830	VR	1589	2020	789	1420	309	1300	0
229030100	VR	8707	712	7907	112	7427	0	1
222010001	VR	1976	1126	1176	526	696	406	0
240070507	VR	1050	696	250	96	0	0	1
240070206	VR	990	1095	190	495	0	375	1
221023422	VR	800	2245	0	1645	0	1525	1
240040900	VR	1597	2020	797	1420	317	1300	0
260020655	none							?
240040930	VR	1597	2020	797	1420	317	1300	0
260020657	none							?
240070011	VR	1260	1200	460	600	0	480	1
261020342	VR	1606	640	806	40	326	0	1
240040911	VR	1597	2020	797	1420	317	1300	0
230020300	foothold-est	2650	1660	1850	1060	1370	940	0
240070509	VR	1050	696	250	96	0	0	1
240040520	VR	1597	2020	797	1420	317	1300	0
240080500	foothold-est	1378	1973	578	1373	98	1253	0
260020665	none							?
200080800	VR	800	2160	0	1560	0	1440	1
220040300	VR	1778	1840	978	1240	498	1120	0
240070052	VR	1260	1200	460	600	0	480	1
240060000	VR	900	735	100	135	0	15	1
250020200	VR	2341	1240	1541	640	1061	520	0
221020600	VR	1093	2640	293	2040	0	1920	1
220010000	VR	2102	600	1302	0	822	0	1
221040000	foothold-est	2904	1034	2104	434	1624	314	0
260020674	none							?
221023443	VR	800	2245	0	1645	0	1525	1
261020100	VR	1602	851	802	251	322	131	0
222010002	VR	1649	1672	849	1072	369	952	0
260020642	none							?
200090068	VR	808	1020	8	420	0	300	1
200000100	VR	4576	693	3776	93	3296	0	1
261010001	VR	1914	655	1114	55	634	0	1
240080401	none							?
240040921	VR	1597	2020	797	1420	317	1300	0
221023300	VR	1093	2640	293	2040	0	1920	1
240040926	VR	1597	2020	797	1420	317	1300	0
250000001	VR	800	600	0	0	0	0	1
261000021	VR	800	600	0	0	0	0	1
240040910	VR	1597	2020	797	1420	317	1300	0
240040913	VR	1597	2020	797	1420	317	1300	0
220000304	VR	800	600	0	0	0	0	1
200090070	VR	808	1020	8	420	0	300	1
200090055	VR	800	600	0	0	0	0	1
260020659	none							?
221024300	VR	800	1914	0	1314	0	1194	1
240040915	VR	1597	2020	797	1420	317	1300	0
270020400	VR	2400	1606	1600	1006	1120	886	0
240070601	VR	2247	1428	1447	828	967	708	0
221023413	VR	800	2245	0	1645	0	1525	1
270030110	foothold-est	1245	160	445	0	0	0	1
261020322	VR	1606	640	806	40	326	0	1
260010001	VR	1163	955	363	355	0	235	1
222000001	VR	800	1160	0	560	0	440	1
220010900	VR	2102	600	1302	0	822	0	1
261020305	VR	1606	640	806	40	326	0	1
280010150	VR	2314	600	1514	0	1034	0	1
261020307	VR	1606	640	806	40	326	0	1
261020308	VR	1606	640	806	40	326	0	1
240040825	VR	1589	2020	789	1420	309	1300	0
221023405	VR	800	2245	0	1645	0	1525	1
200000132	VR	1740	1090	940	490	460	370	0
200070000	foothold-est	2100	2315	1300	1715	820	1595	0
240070051	VR	1260	1200	460	600	0	480	1
261020314	VR	1606	640	806	40	326	0	1
280010070	VR	2314	600	1514	0	1034	0	1
240040801	VR	1589	2020	789	1420	309	1300	0
200082300	VR	800	2524	0	1924	0	1804	1
220020400	VR	3757	600	2957	0	2477	0	1
220000003	VR	800	600	0	0	0	0	1
240040932	VR	1597	2020	797	1420	317	1300	0
240040310	VR	800	2120	0	1520	0	1400	1
200090035	VR	800	600	0	0	0	0	1
240040936	VR	1597	2020	797	1420	317	1300	0
251010429	VR	1590	995	790	395	310	275	0
251000100	VR	862	680	62	80	0	0	1
211042300	VR	2760	600	1960	0	1480	0	1
221023423	VR	800	2245	0	1645	0	1525	1
240030200	foothold-est	3010	1420	2210	820	1730	700	0
270030100	VR	2400	1606	1600	1006	1120	886	0
200010300	foothold-est	1560	1681	760	1081	280	961	0
261020328	VR	1606	640	806	40	326	0	1
251010417	VR	1590	995	790	395	310	275	0
260020672	none							?
230040000	foothold-est	1036	2035	236	1435	0	1315	1
211041700	foothold-est	1916	1642	1116	1042	636	922	0
240040810	VR	1589	2020	789	1420	309	1300	0
260020668	none							?
240040828	VR	1589	2020	789	1420	309	1300	0
240040813	VR	1589	2020	789	1420	309	1300	0
240080701	VR	2465	603	1665	3	1185	0	1
261020341	VR	1606	640	806	40	326	0	1
200000122	VR	1740	1090	940	490	460	370	0
280090000	VR	800	600	0	0	0	0	1
261020344	VR	1606	640	806	40	326	0	1
230000000	foothold-est	3102	1365	2302	765	1822	645	0
270040000	foothold-est	3242	160	2442	0	1962	0	1
261020347	VR	1606	640	806	40	326	0	1
240070407	none							?
